ID,Groups,Company,email,website,profile,address,CIA - AKA,CIA - MKT,country,GEO code,GEO coord,GMaps,SECTOR,PTEs,BRANDs,Notes;;;;;;;
74,LSN,Biscuiterie Erté (fr),,http://biscuiterie-erte.com/,,Zi du Chemin Vert - 6 Allée des Haphleries;78610; Le Perray-en-Yvelines;" FRANCE,Biscuiterie Erte (fr),,France,FR-0803,""48.70361555570298, 1.8546557157843597"",""https://www.google.com/maps/search/?api=1&query=47.11704904531065,2.616939162774938"",""bakery, xoco"",""biscuit / coca, crêpe / pancake"",Maison Erté,2026/04 Lasenor";;;;
75,LSN,Biscuiterie Jeannette (fr),,https://www.jeannette1850.com/,,Biscuiterie Jennette; 23 Av. du Pays de Caen;14460; Colombelles;" FRANCE,,,France,FR-0703,""49.19912235671655, -0.2956291507517867"",""https://www.google.com/maps/search/?api=1&query=33.59712683214769,-7.6087911216976645"",bakery,biscuit / coca,,2026/04 Lasenor";;;
"76,LSN,Biscuiterie La Mère Poulard (fr),,http://www.biscuiterie-mere-poulard.com/,,""Biscuiterie La Mère Poulard"; ZA du Coglais, Saint-Etienne-en-Cogles;35460; Maen-Roch;" FRANCE"",,,France,FR-0703,""48.40021888474747, -1.3131115622323446"",""https://www.google.com/maps/search/?api=1&query=45.58085524233577,4.794244461107545"",bakery,biscuit / coca,,2026/04 Lasenor";;;
"77,LSN,Biscuiterie La Sablésienne (fr),,https://www.sablesienne.com/fr/,,""1 avenue Jean Monnet, Rue de la Denisière";72300; Sablé-sur-Sarthe;" FRANCE"",,,France,FR-0703,""47.83250677682884, -0.2995469635349581"",""https://www.google.com/maps/search/?api=1&query=48.016907086766864,7.322412064556757"",bakery,""biscuit / coca, crema"",,2026/04 Lasenor";;;;
78,LSN,Biscuiterie Latour (fr),,https://biscuiterielatour.com/,,Biscuiterie Latour; Route de Philippeville; 08600; Givet;" FRANCE,,,France,FR-1003,""50.14226576738416, 4.811525292277925"",""https://www.google.com/maps/search/?api=1&query=50.16621261149202,3.1570804502745426"",bakery,crêpe / pancake,,2026/04 Lasenor";;;
79,LSN,Biscuiterie Les Gaudélices (fr),,https://lesgaudelices.com/,,Les Gaudélices; 100 Chem. du Champ de Chaux; 01250; Tossiat;" FRANCE,Biscuiterie Les Gaudelices (fr),,France,FR-0603,""46.14350489524711, 5.283815279270079"",""https://www.google.com/maps/search/?api=1&query=50.755286592297495,3.1581959070170926"",bakery,biscuit / coca,,2026/04 Lasenor";;;
80,LSN,Biscuiterie Pitot (fr),,https://www.biscuiterie-pitot.fr/,,Biscuiterie Pitot; 145 Av. des Lots;26600; Tain-l’Hermitage;" FRANCE,,,France,FR-0601,""45.066046722117896, 4.867313389032175"",""https://www.google.com/maps/search/?api=1&query=43.591134087542216,5.404179685341061"",bakery,biscuit / coca,,2026/04 Lasenor";;;
"81,LSN,Biscuiterie Tourniayre (fr),,https://www.tourniayre.com/,,""Biscuiterie Tourniayre";" 285 Imp. du Moulin, 80700 Roye, FRANCE"",Verquin Confiseur,,France,FR-1003,""49.70578708136404, 2.7731713624622474"",""https://www.google.com/maps/search/?api=1&query=48.80851204801462,2.475268450459076"",bakery,cono gelat,,2026/04 Lasenor";;;;;;
82,LSN,Biscuits Bouvard (fr),,http://www.biscuits-bouvard.com/,,Biscuits Bouvard; 73 Rue Albert Métras; 01250; Ceyzériat;" FRANCE,,Biscuits Bouvard (grp),France,FR-0603,""46.187693849243665, 5.300748978330353"",""https://www.google.com/maps/search/?api=1&query=43.48137554309861,5.386471595452241"",""bakery, xoco"",""biscuit / coca, crêpe / pancake"",""Lago, Saint Georges, Cantreau, BioAlbon, Les 3 Toques, Pidy, Délos"",2026/04 Lasenor";;;
83,LSN,Biscuits Bouvard (grp),,http://www.biscuits-bouvard.com/,,Biscuits Bouvard; 73 Rue Albert Métras; 01250; Ceyzériat;" FRANCE,,Biscuits Bouvard (grp),France,FR-0603,""46.187693849243665, 5.300748978330353"",""https://www.google.com/maps/search/?api=1&query=42.22915983652382,-1.852063810629856"",""bakery, xoco"",""biscuit / coca, crêpe / pancake"",""Lago, Saint Georges, Cantreau, BioAlbon, Les 3 Toques, Pidy, Délos"",2026/04 Lasenor";;;
84,LSN,Biscuits Cantreau (fr),,http://www.biscuits-bouvard.com/,,25 Rue Henri Aucher;85200; Fontenay-le-Comte;" FRANCE,,Biscuits Bouvard (grp),France,FR-0701,""46.44742367107727, -0.8082884589201558"",""https://www.google.com/maps/search/?api=1&query=48.82984390865514,2.2661712794120565"",""bakery, xoco"",,,2026/04 Lasenor";;;;
85,LSN,Biscuits Mistral (fr),,https://www.biscuits-mistral.fr/,,Biscuits Mistral; 4 Rte de Dijon;21140; Semur-en-Auxois;" FRANCE,,,France,FR-0603,""47.49023263527682, 4.351830692873167"",""https://www.google.com/maps/search/?api=1&query=46.93007799556452,0.37494140229774225"",bakery,biscuit / coca,,2026/04 Lasenor";;;
86,LSN,Biscuits Poult (fr),,https://www.biscuitinternational.com/,,Biscuit International - Montauban; ZI SUD PARAGES;82001; Montauban;" FRANCE,Biscuit International - Montauban,Biscuit International (grp),France,FR-0202,""43.98352745068067, 1.325982360296557"",""https://www.google.com/maps/search/?api=1&query=46.15947326028915,3.414786693666315"",bakery,""biscuit / coca, crêpe / pancake, dolç"",,2026/04 Lasenor";;;
87,LSN,Biscuits Saint Georges (fr),,http://www.biscuits-bouvard.com/,,Biscuits Saint Georges; 47 Rue nationale;49120; Chemillé-en-Anjou;" FRANCE,,Biscuits Bouvard (grp),France,FR-0701,""47.14521418713986, -0.7638558777754314"",""https://www.google.com/maps/search/?api=1&query=48.56340384689709,7.749713805636263"",""bakery, xoco, BIO, BF"",,,2026/04 Lasenor";;;
88,LSN,Bitecone (fr),,www.bitecone.com,,Bitecone; Avenue Jean Jaurès 196;75019; Paris;" FRANCE,,,France,FR-0801,""48.88835331453549, 2.3916730631379997"",""https://www.google.com/maps/search/?api=1&query=48.6133710897844,7.758797125587988"",""frozen desserts, bakery"",ice-cream,,2026/04 Lasenor";;;
"89,LSN,BIZEN - Biscuiterie Zenata (ma),,https://www.instagram.com/bizenpageoffociel/,,""ZI 4, Lot 67 Zenata - Aïn Harrouda";20800; Mohammadia;" MOROCCO"",,,Morocco,,""33.65989427331686, -7.432630209947658"",""https://www.google.com/maps/search/?api=1&query=48.42185207652933,2.466898138878827"",frozen desserts,gelats,,""2026/06 Lasenor";;;;
visita 01/07/26;;;;;;;
"reunió amb gelats""";;;;;;;
90,LSN,BMZ - Biscuiterie Moderne Zine (ma),,http://www.zinecapitalinvest.ma/,,Zone industrielle Sahel route 3011; Soualem;26402;" MOROCCO,,Zine Capital Invest,Morocco,,""33.431082121629764, -7.81648713093853"",""https://www.google.com/maps/search/?api=1&query=46.7313904471789,4.83462164402759"",""xoco, confectionary, bakery, dairy, enginy / SVCs"",""biscuits, gaufrettes, xoco, margarine"",""TOBIGO (xoco biscuits, xoco gaufrettes), Master Cookies, Dwist (xoco gaufrettes), Amarine (margarine de table)"",""2026/06 Lasenor";;;;
visita 30/06/26;;;;;;;
adreça fàbrica: Zone industrielle Sahel route 3011; Soualem;26402; MOROCCO;;;;
33.431082121629764, -7.81648713093853; https://maps.app.goo.gl/wMKAwvY9y897SPyF7;;;;;;
adreça oficina: Lotissement La Colline II N°23, Sidi Maârouf; Casablanca; MOROCCO;;;;;
33.536556900241436, -7.641112328866794;" https://maps.app.goo.gl/KkeyR9CeJiPBdrDRA""";;;;;;
91,LSN,Bon Vivant (fr),,https://bonvivantfrance.com/,,Bon Vivant; Chp de la Perdrix;21140; Semur-en-Auxois;" FRANCE,,,France,FR-0603,""47.483581399695254, 4.348884789102491"",""https://www.google.com/maps/search/?api=1&query=48.55365595324535,-3.119875205224016"",bakery,biscuit / coca,,2026/04 Lasenor";;;
92,LSN,Bonbons Barnier (fr),,https://bonbons-barnier.fr/,,Bonbons Barnier; Rue de la Chênaie;76800; Saint-Étienne-du-Rouvray;" FRANCE,,,France,FR-1003,""49.387883692307035, 1.0793944758131813"",""https://www.google.com/maps/search/?api=1&query=50.271552373727104,2.8673537324997507"",confectionary,""dolç, cereals, biscuit / coca"",,2026/04 Lasenor";;;
93,LSN,Bouvard Alina - Ceyzériat (fr),,http://www.biscuits-bouvard.com/,,Biscuits Bouvard; 73 Rue Albert Métras; 01250; Ceyzériat;" FRANCE,,Biscuits Bouvard (grp),France,FR-0603,""46.187560011927104, 5.300752307009074"",""https://www.google.com/maps/search/?api=1&query=49.582886912237875,3.6562586287878"",""bakery, xoco"",,,2026/04 Lasenor";;;
94,LSN,Bouvard Alina Industrie Dole (fr),,http://www.biscuits-bouvard.com/,,Bouvard Alina Industrie; Rue Georges Louis Buffon;39100; Dole;" FRANCE,,Biscuits Bouvard (grp),France,FR-0603,""47.11368888347597, 5.493669190928649"",""https://www.google.com/maps/search/?api=1&query=50.670814533998325,2.836168725982742"",""bakery, xoco, BIO"",,,2026/04 Lasenor";;;
95,LSN,Bovetti Chocolatier (fr),,https://www.bovetti.com/fr/,,Bovetti Chocolatier; Z.A.E.S. du Moulin Rouge; 7 rue Auguste Lumiere;24120; Terrasson Lavilledieu;" FRANCE,,,France,FR-0501,""45.20314126298517, 1.5409538421417446"",""https://www.google.com/maps/search/?api=1&query=47.99812290364436,3.738862637787698"",salses,""xoco, dolç, crema"",,2026/04 Lasenor";;
"96,LSN,Brenntag (fr),,https://www.brenntag.com/fr-fr/,,""Brenntag";" 90 Av. du Progrès, 69680 Chassieu, FRANCE"",,Brenntag (grp),France,FR-0801,""48.81980688949812, 2.325102936344728"",""https://www.google.com/maps/search/?api=1&query=43.30045282923552,5.502523659039531"",additives,,,2026/04 Lasenor";;;;;;
97,LSN,Brenntag AG Loire Britain (fr),,https://www.brenntag.com/fr-fr/,,Brenntag AG; 14 Rte du Plessis Bouchet;44800; Saint-Herblain;" FRANCE,,Brenntag (grp),France,FR-0701,""47.20055319318511, -1.6367754572628581"",""https://www.google.com/maps/search/?api=1&query=44.47091770874569,4.74824661933085"",additives,,,2026/04 Lasenor";;;
98,LSN,Brenntag Île-de-France (fr),,https://www.brenntag.com/fr-fr/,,Brenntag; Imp. Lavoisier;77220; Tournan-en-Brie;" FRANCE,Brenntag Ile de France (fr),Brenntag (grp),France,FR-0802,""48.73568716014111, 2.7863384186910913"",""https://www.google.com/maps/search/?api=1&query=49.04984704665592,-1.0386014222361166"",additives,,,2026/04 Lasenor";;;
"99,LSN,Disproquima (ma),,https://www.brenntag.com/fr-fr/,,""ZI de Bouskoura, Lot 3, 6 route de Ouled Salah";20180; Bouskoura; Casablanca;" MOROCCO"",,Brenntag (grp),Morocco,,""33.44981863564406, -7.63309951819427"",""https://www.google.com/maps/search/?api=1&query=48.84038745244823,2.2679350637323075"",additives,,,2025/06 Lasenor";;;
100,LSN,Brenntag Méditerranée (fr),,https://www.brenntag.com/fr-fr/,,Brenntag; 21 Bd de l'Europe;13127; Vitrolles;" FRANCE,Brenntag Mediterranee (fr),Brenntag (grp),France,FR-0301,""43.43563308678571, 5.2437941671216235"",""https://www.google.com/maps/search/?api=1&query=47.77562333448516,6.990582979695961"",additives,,,2026/04 Lasenor";;;
101,LSN,Brenntag Midi Pyrénées (fr),,https://www.brenntag.com/fr-fr/,,Brenntag; 1038 Av. des Terres Noires;81370; Saint-Sulpice-la-Pointe;" FRANCE,Brenntag Midi Pyrenees (fr),Brenntag (grp),France,FR-0202,""43.76812415917407, 1.6673380045723967"",""https://www.google.com/maps/search/?api=1&query=48.48817301899543,-2.7179870850992462"",additives,,,2026/04 Lasenor";;;
102,LSN,Brenntag Normandie (fr),,https://www.brenntag.com/fr-fr/,,Brenntag; 12 Sent. des Jumelles;76710; Montville;" FRANCE,,Brenntag (grp),France,FR-1003,""49.5408598349932, 1.0619712343046812"",""https://www.google.com/maps/search/?api=1&query=47.91678490095905,-2.380238566149729"",additives,,,2026/04 Lasenor";;;
103,LSN,Brenntag Rhône Alpes (fr),,https://www.brenntag.com/fr-fr/,,Brenntag; 5 Rue Arago;69680; Chassieu;" FRANCE,Brenntag Rhone Alpes (fr),Brenntag (grp),France,FR-0602,""45.72645408277015, 4.959566244101771"",""https://www.google.com/maps/search/?api=1&query=47.338807961585644,5.104606558977871"",additives,,,2026/04 Lasenor";;;
104,LSN,Brenntag Spécialités (fr),,https://www.brenntag.com/fr-fr/,,Brenntag; 29 Rue de la Vassellerie;80080; Amiens;" FRANCE,Brenntag Specialites (fr),Brenntag (grp),France,FR-1002,""49.930995242717614, 2.268905192111262"",""https://www.google.com/maps/search/?api=1&query=37.93042428399871,-1.1932474112780076"",additives,,,2026/04 Lasenor";;;
105,LSN,Bridor (fr),,https://www.bridor.com/fr-fr/,,Bridor; 8 Chem. des Vergers;26600; Pont-de-l'Isère;" FRANCE,,,France,FR-0601,""45.01512726131743, 4.867814209213697"",""https://www.google.com/maps/search/?api=1&query=48.315016783193435,2.009193052706078"",""bakery, snacks"",""biscuit / coca, bakery"",,2026/04 Lasenor";;;
"106,LSN,Brioche Pasquier (fr),,https://www.pasquier.fr/,,""Brioche Pasquier Cerqueux"; BP 2, Rte d'Yzernay;49360; Les Cerqueux;" FRANCE"",Brioche Pasquier (fr),Brioche Pasquier (grp),France,FR-0701,""47.0016809220347, -0.6493853200406436"",""https://www.google.com/maps/search/?api=1&query=41.54677789313768,2.183327709228211"",bakery,""biscuit / coca, bakery"",,2026/04 Lasenor";;;
107,LSN,Brioche Pasquier Étoile (fr),,https://www.pasquier.fr/,,Brioche Pasquier Étoile; 475 Route de Portes-lès-Valence;26800; Étoile-sur-Rhône;" FRANCE,Brioche Pasquier (fr),Brioche Pasquier (grp),France,FR-0601,""44.85336511381376, 4.872628923061698"",""https://www.google.com/maps/search/?api=1&query=48.48732109578771,-4.275004723866757"",bakery,""biscuit / coca, bakery"",,2026/04 Lasenor";;;
108,LSN,C&DAC (fr),,https://www.cetdac.com/,,C&DAC; 13 Rue du Bois de la Champelle;54500; Vandœuvre-lès-Nancy;" FRANCE,CetDAC (fr),,France,FR-0903,""48.650506081301074, 6.133625840210464"",""https://www.google.com/maps/search/?api=1&query=42.26831238480839,2.9799055502207623"",additives,,,2026/04 Lasenor";;;
109,LSN,Cacolac (fr),,https://www.cacolac.fr/,,Cacolac; Rue Gustave Eiffel;33850; Leognan;" FRANCE,,,France,FR-0203,""44.74002386336281, -0.6132423365215516"",""https://www.google.com/maps/search/?api=1&query=50.44948773083017,3.3388352870642177"",beverage,,,2026/04 Lasenor";;;
110,LSN,Calyxia (fr),,https://calyxia.com/,,Calyxia; 4 Rue des Frères Thonet;94450; Limeil-Brévannes;" FRANCE,Calixia (fr),,France,FR-0802,""48.75605855343028, 2.4742791284220984"",""https://www.google.com/maps/search/?api=1&query=48.53609866244373,-0.48090550068432236"",nutra / pharma,nutra / pharma,,2026/04 Lasenor";;;
"111,LSN,Candia (fr),,http://www.candia.fr/,,""116 Rue George Sand, 42350, La Talaudière, FRANCE"",Sodiaal (fr),,France,FR-0602,""45.47213443681997, 4.4301949014975115"",""https://www.google.com/maps/search/?api=1&query=38.07974230360467,-1.2252248658545928"",""dairy, additives"",,,2026/04 Lasenor";;;;;;;
112,LSN,CAP Solutions Culinaires (fr),,http://cap-culinaires.com/,,CAP Solutions Culinaires; ZI le Brétin;56140; Pleucadeuc;" FRANCE,,,France,FR-0702,""47.7558544563426, -2.3600989320034595"",""https://www.google.com/maps/search/?api=1&query=49.62479868041269,0.747153631200062"",additives,""líquid, crema, dairy, ingredients FOOD"",,2026/04 Lasenor";;;
113,LSN,Capsugel (fr),,https://www.lonza.com/about-us/our-locations/colmar-france,,10 Rue Timken;68000; Colmar;" FRANCE,,Capsugel (grp),France,FR-0901,""48.10495985220617, 7.365179326484173"",""https://www.google.com/maps/search/?api=1&query=43.4878748843995,3.706090375525735"",nutra / pharma,,,2026/04 Lasenor";;;;
"114,LSN,Capsularis (fr),,https://seanova.fr/,,""7-11 Chemin de Kilourin, 29170 Pleuven, FRANCE"",SeaNova,,France,FR-0702,""47.93121462783758, -4.068917753310067"",""https://www.google.com/maps/search/?api=1&query=47.666673307770644,-2.567983821555314"",""nutra / pharma, additives"",,,2026/04 Lasenor";;;;;;;
"115,LSN,CARAGUM Int’l - Le Rove (fr),,https://www.caragum.com/,,""Caragum";" ZAC Les Pielettes, Chemin de la Cride, 13740 Le Rove, FRANCE"",,CARAGUM International (grp),France,FR-0301,""43.379142903162276, 5.22015771952489"",""https://www.google.com/maps/search/?api=1&query=48.203481196839604,5.821100976445046"",additives,,,2026/04 Lasenor";;;;;;
116,LSN,Cargill (fr),,https://www.cargill.com/,,1 Rue de Sèves;50500; Baupte;" FRANCE,,Cargill (grp),France,FR-0703,""49.30548426823501, -1.3621057221385844"",""https://www.google.com/maps/search/?api=1&query=47.37387127826258,5.778318955675303"",chemical,,,2026/04 Lasenor";;;;
117,LSN,Cargill Texturizing Solutions (fr),,https://www.cargill.com/,,1 rue de Sèves;50500; BAUPTE;" FRANCE,,Cargill (grp),France,FR-0703,""49.305639549008305, -1.3621755809017593"",""https://www.google.com/maps/search/?api=1&query=48.22117729373148,-0.6944754599825212"",""chemical, additives"",,,2026/04 Lasenor";;;;
"118,LSN,CARIF - Nantes (fr),,https://www.carif-groupe.com/,,""Bâtiment Sèvre, 12 Bd Georges Pompidou, 44200 Nantes, FRANCE"",,CARIF (grp),France,FR-0701,""47.2094835735843, -1.5279691626608853"",""https://www.google.com/maps/search/?api=1&query=46.843368889985555,5.704915674445992"",bakery,,,2026/04 Lasenor";;;;;;;
119,LSN,CARIF (fr),,https://www.carif-groupe.com/,,CARIF; 4 Imp. de Bordé Basse;31240; L'Union;" FRANCE,,CARIF (grp),France,FR-0202,""43.66288522356141, 1.46001141641611"",""https://www.google.com/maps/search/?api=1&query=42.870753921248834,-2.319463627907073"",bakery,,,2026/04 Lasenor";;;
120,LSN,Carob Powder (dz),,http://www.carob-powder.com,,Rue Bouabderrahmane Fg; Tlemcen;13000;" ALGERIA,,,Algeria,,""34.88783105918322, -1.2985753647798024"",""https://www.google.com/maps/search/?api=1&query=46.93755427590461,0.6264546522642531"",""xoco, beverage, frozen desserts"",,,2026/04 Lasenor";;;;
"121,LSN,Casa Eceiza (es),,https://casaeceiza.com/,,""Casa Eceiza"; Irunzubi Ind., 2;20490; Lizartza; Gipuzkoa;" SPAIN"",,,Spain,,""43.11322788086008, -2.053783916863439"",""https://www.google.com/maps/search/?api=1&query=44.907251640086216,-0.3355016994075802"",""frozen desserts, bakery"",""biscuit / coca, postre, ice-cream"",,2026/04 Lasenor";;
"122,LSN,Casa Grande de Xanceda (es),,https://www.casagrandexanceda.com/,,""Casa Grande de Xanceda"; Lugar Casa Grande de Xanceda, s/n;15685; Mesía; A Coruña;" SPAIN"",,,Spain,,""43.08173375836077, -8.257267674257616"",""https://www.google.com/maps/search/?api=1&query=44.788249560044115,-0.5395691700710369"",""dairy, frozen desserts"",""líquid, dairy, ice-cream"",,2026/04 Lasenor";;
"123,LSN,Cemoi Chocolatier - Perpignan (fr),,http://www.cemoi.fr/,,""Cemoi"; 2980, Av. Julien Panchot;66000; Perpignan;" FRANCE"",,Cémoi (grp),France,FR-0201,""42.67987927838101, 2.8542376658468114"",""https://www.google.com/maps/search/?api=1&query=43.38339773727618,-0.5954816016375104"",salses,,,2026/04 Lasenor";;;
"124,LSN,Cemoi Confiseur Ets de Troyes (fr),,http://www.cemoi.fr/,,""Cemoi"; 6, RUE DU LABOURAT;10000; TROYES;" FRANCE"",,Cémoi (grp),France,FR-0803,""48.314214317707815, 4.077892858010017"",""https://www.google.com/maps/search/?api=1&query=43.5494068349991,1.402793862999886"",salses,,,2026/04 Lasenor";;;
125,LSN,Centres R&D Nestle (fr),,https://www.nestle.fr/,,Centre Recherche Développement Nestlé; RUE DE L'EUROPE;80800; AUBIGNY;" FRANCE,,Nestlé (grp),France,FR-1003,""49.90353081417036, 2.4734733846100325"",""https://www.google.com/maps/search/?api=1&query=48.948393263995115,2.8570511068278472"",food,,,2026/04 Lasenor";;;
"126,LSN,Cereal Partners France - Itancourt (fr),,https://www.nestle-cereals.com/fr/,,""5 Rue du Mont Blanc, 74150 Rumilly, FRANCE"",Cereal Partners Worldwide (fr),Nestlé (grp),France,FR-0602,""45.8606858696833, 5.950722832215609"",""https://www.google.com/maps/search/?api=1&query=44.78824194634835,-0.5396013571807831"",food,,,2026/04 Lasenor";;;;;;;
"127,LSN,Cereal Partners France - Rumilly (fr),,https://www.nestle-cereals.com/fr/,,""5 Rue du Mont Blanc, 74150 Rumilly, FRANCE"",Cereal Partners Worldwide (fr),Nestlé (grp),France,FR-0602,""45.860880074367515, 5.95071301930742"",""https://www.google.com/maps/search/?api=1&query=47.798162555368286,7.1979412994703535"",food,,,2026/04 Lasenor";;;;;;;
128,LSN,Charbonneaux-Bravant (fr),,www.vinaigre.com,,52 rue de la Justice;51100; Reims;" FRANCE,,,France,,""49.26565052771675, 4.033926720121762"",""https://www.google.com/maps/search/?api=1&query=43.58889356440482,3.943950761657788"",salses,vinagres,""Beaufor, Clovis, Percheron, Delouis, La Cuisine d’Autrefois, Antichi Colli, Giovanna Pavarotti, Caroff, Vigean / Huilerie Vigean, Crown’s"",2026/04 Lasenor";;;;
